sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,Bx_teaching_mGs,By_teaching_mGs,Bz_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
3708,2026-03-21 18:28:10,2026-03,segment_6,200_stab,437.95815625,13.168613,-149.548781,103.954620972629,23561.514244357,3870.61036749856,12475.9304702745,26940.2193607095,269.402193607095,373.356814579724,326.532304253526,53.6416848704701,172.90036123808,0,normal,,normal_semisynthetic
3709,2026-03-21 18:28:30,2026-03,segment_6,200_stab,437.76828125,11.882541,-149.80561,118.22631846764,23785.688656702,3889.92249607559,11447.6269028024,26682.1783894195,266.821783894195,385.048102361835,343.249121078671,56.1351196138639,165.199668150718,0,normal,,normal_semisynthetic
3710,2026-03-21 18:28:50,2026-03,segment_6,200_stab,437.6180625,10.591034,-150.061838,100.180612901252,24005.0512847164,3914.9875852126,10395.6965335682,26450.7111698774,264.507111698774,364.687724600026,330.968323524692,53.9776758786916,143.330093853085,0,normal,,normal_semisynthetic
3711,2026-03-21 18:29:00,2026-03,segment_6,200_stab,437.55865625,9.949358,-150.188579,109.394870538639,24111.4000446132,3929.60061353062,9865.71917080771,26346.4188809499,263.464188809499,372.859059348138,341.228687694689,55.6123849315366,139.621357515121,0,normal,,normal_semisynthetic
3712,2026-03-21 18:29:20,2026-03,segment_6,200_stab,437.47034375,8.664564,-150.44135,82.1298989402467,24318.0424752673,3963.2388281463,8789.78253449629,26159.7922170947,261.597922170947,343.727821111193,319.528063691991,52.0751631219686,115.493761324653,0,normal,,normal_semisynthetic
3713,2026-03-21 18:29:40,2026-03,segment_6,200_stab,437.42309375,7.373147,-150.694231,93.2201362775511,24515.874265348,4003.00060279284,7688.39656358447,26003.1449355506,260.031449355506,353.251585633057,333.047078685272,54.3805879531669,104.446530748241,0,normal,,normal_semisynthetic
3714,2026-03-21 18:29:50,2026-03,segment_6,200_stab,437.4151875,6.731237,-150.819538,101.115889741214,24609.9917626644,4024.99778034001,7133.57164145628,25937.2347418521,259.372347418521,360.488237159735,342.041572100334,55.9413664890558,99.1458299728379,0,normal,,normal_semisynthetic
3715,2026-03-21 18:30:10,2026-03,segment_6,200_stab,437.43065625,5.4454,-151.069905,107.519386531411,24789.0401058619,4073.52547392133,6007.69749921722,25829.8770496264,258.298770496264,365.818157027675,351.077202132586,57.691702465798,85.084602722691,0,normal,,normal_semisynthetic
3716,2026-03-21 18:30:30,2026-03,segment_6,200_stab,437.4880625,4.159412,-151.319562,88.3416946051093,24954.0659546044,4127.98764440197,4862.88162277158,25756.4226424434,257.564226424434,345.905921029543,335.130359028793,55.4384196888602,65.3079649271849,0,normal,,normal_semisynthetic
3717,2026-03-21 18:30:40,2026-03,segment_6,200_stab,437.53309375,3.509678,-151.445484,106.000875033151,25031.5866749169,4157.73760573917,4277.57061931547,25732.5615488487,257.325615488487,363.326490521638,353.429195982732,58.7044632123161,60.3964249001824,0,normal,,normal_semisynthetic
3718,2026-03-21 18:31:00,2026-03,segment_6,200_stab,437.653625,2.226274,-151.69387,109.161395344005,25172.1795748418,4220.84143623279,3108.42563192503,25712.1845996623,257.121845996623,366.283241340628,358.590593130795,60.1280484921722,44.2811154966095,0,normal,,normal_semisynthetic
3719,2026-03-21 18:31:20,2026-03,segment_6,200_stab,437.8174375,0.934458,-151.943609,77.3004516256156,25295.6486244451,4290.05590531897,1915.17660223426,25728.2397458493,257.282397458493,334.582849084109,328.957218597233,55.790024568754,24.9059107970314,0,normal,,normal_semisynthetic
3720,2026-03-21 18:31:40,2026-03,segment_6,200_stab,438.02234375,-0.34894,-152.191586,119.150950010896,25399.005932411,4364.2959278182,714.715181319706,25781.1442548741,257.811442548741,376.962392559637,371.374906802592,63.8131270871578,10.4503020535264,0,normal,,normal_semisynthetic
3721,2026-03-21 18:32:00,2026-03,segment_6,200_stab,438.27040625,-1.637964,-152.440711,99.2829666522624,25482.1895282863,4444.12963668631,-504.528269680208,25871.7378650543,258.717378650543,358.000345302805,352.60996759403,61.4956734952521,-6.98141329750066,0,normal,,normal_semisynthetic
3722,2026-03-21 18:32:10,2026-03,segment_6,200_stab,438.411125,-2.286345,-152.566099,103.017569177515,25515.8588155844,4486.19912820387,-1122.40932865625,25931.5413428471,259.315413428471,362.332982605986,356.524786019098,62.6841994926329,-15.6830600379634,0,normal,,normal_semisynthetic
3723,2026-03-21 18:32:30,2026-03,segment_6,200_stab,438.72115625,-3.570068,-152.814595,90.5652459801993,25565.7553667763,4573.08452288824,-2353.72424859291,26077.9785904841,260.77978590484,351.34503188504,344.443918585885,61.6125410921786,-31.7114042524842,0,normal,,normal_semisynthetic
3724,2026-03-21 18:32:40,2026-03,segment_6,200_stab,438.89209375,-4.213112,-152.939246,92.354236908739,25582.1535986441,4618.32163744657,-2974.04236703899,26165.2518713745,261.652518713745,354.006755622484,346.117638836866,62.4842851630342,-40.2377586355709,0,normal,,normal_semisynthetic
3725,2026-03-21 18:33:00,2026-03,segment_6,200_stab,439.26675,-5.504877,-153.190105,117.030118418845,25597.2696933407,4712.43591790376,-4226.06441395154,26368.2932414071,263.682932414071,380.713050832916,369.580789652377,68.0395139243383,-61.0171413569296,0,normal,,normal_semisynthetic
3726,2026-03-21 18:33:20,2026-03,segment_6,200_stab,439.68053125,-6.789373,-153.440295,96.0049148761066,25588.1687602445,4810.0019095079,-5477.21686313364,26606.2098660823,266.062098660823,362.06701353693,348.213138644421,65.4562613483171,-74.5359659309082,0,normal,,normal_semisynthetic
3727,2026-03-21 18:33:30,2026-03,segment_6,200_stab,439.902625,-7.431446,-153.565684,108.731765199708,25574.4381021496,4860.13858491363,-6104.30197732321,26738.2747000549,267.382747000549,376.114512200258,359.743379836168,68.3652432176817,-85.8662941524522,0,normal,,normal_semisynthetic
3728,2026-03-21 18:33:50,2026-03,segment_6,200_stab,440.37903125,-8.720618,-153.818237,84.8999938079247,25528.1532289589,4963.30109013027,-7365.47859543507,27029.0813741849,270.290813741849,355.190807549773,335.46701921244,65.2230424671326,-96.7902036360661,0,normal,,normal_semisynthetic
3729,2026-03-21 18:34:10,2026-03,segment_6,200_stab,440.893875,-10.005511,-154.071159,72.9718059444199,25456.9570591995,5069.08888974979,-8623.53392061081,27351.7396552036,273.517396552036,346.489202496456,322.486279140583,64.2147296272214,-109.242096792374,0,normal,,normal_semisynthetic
3730,2026-03-21 18:34:20,2026-03,segment_6,200_stab,441.16525,-10.645915,-154.197736,101.98962505194,25412.0884764411,5122.78881229699,-9250.31742980822,27524.2725335671,275.242725335671,377.232350387611,348.283932028899,70.2100904518149,-126.779698959252,0,normal,,normal_semisynthetic
3731,2026-03-21 18:34:30,2026-03,segment_6,200_stab,441.449125,-11.292568,-154.325911,102.157517875031,25360.4440804399,5177.59806366937,-9882.70299677399,27706.090741721,277.06090741721,379.218425292241,347.113122473624,70.8667492214707,-135.266396945134,0,normal,,normal_semisynthetic
3732,2026-03-21 18:34:40,2026-03,segment_6,200_stab,441.73953125,-11.932118,-154.453076,74.1441191143755,25303.1131095425,5232.33071317237,-10507.3820493225,27893.1872552552,278.931872552552,353.075991666928,320.290459159663,66.2315976434209,-133.00395910076,0,normal,,normal_semisynthetic
3733,2026-03-21 18:35:00,2026-03,segment_6,200_stab,442.3524375,-13.218563,-154.71015,68.5137086712876,25169.0365258993,5343.79394532399,-11760.6081645037,28290.4301446819,282.904301446819,351.418010118107,312.644688938537,66.3795292310165,-146.087899611719,0,normal,,normal_semisynthetic
3734,2026-03-21 18:35:10,2026-03,segment_6,200_stab,442.67175,-13.859055,-154.838831,73.1548253662718,25093.0022332843,5399.86654406216,-12382.4172078989,28498.0977555304,284.980977555304,358.135802921575,315.343942589508,67.8601623524771,-155.60992761351,0,normal,,normal_semisynthetic
3735,2026-03-21 18:35:30,2026-03,segment_6,200_stab,443.3419375,-15.147213,-155.099184,67.2735546283691,24921.6237205174,5513.5456453024,-13627.4629404629,28934.3094032599,289.343094032599,356.616648660968,307.160119377146,67.9546949907673,-167.959086074883,0,normal,,normal_semisynthetic
3736,2026-03-21 18:35:50,2026-03,segment_6,200_stab,444.0475,-16.432971,-155.361259,68.1799280102073,24726.3633808027,5627.88955824545,-14861.2233925059,29392.5525880498,293.925525880498,362.105453890705,304.619716448592,69.333532595729,-183.084814624179,0,normal,,normal_semisynthetic
3737,2026-03-21 18:36:10,2026-03,segment_6,200_stab,444.784625,-17.711722,-155.624344,63.9558238126719,24508.7567738611,5742.10833210297,-16077.5758486479,29868.7028822296,298.687028822296,362.642852634968,297.566503174045,69.7162696988667,-195.201579131096,0,normal,,normal_semisynthetic
3738,2026-03-21 18:36:20,2026-03,segment_6,200_stab,445.1693125,-18.356304,-155.757942,68.0437706221544,24390.4271892044,5799.76143958403,-16686.1217040887,30115.723945335,301.15723945335,369.201010075505,299.012249241387,71.1016539259743,-204.562008822193,0,normal,,normal_semisynthetic
3739,2026-03-21 18:36:40,2026-03,segment_6,200_stab,445.96084375,-19.63985,-156.026123,88.3487061714972,24138.0319319778,5914.52168954252,-17887.7503363347,30620.218230122,306.20218230122,394.550888472717,311.025933034532,76.210423125089,-230.489140702342,0,normal,,normal_semisynthetic
3740,2026-03-21 18:36:50,2026-03,segment_6,200_stab,446.36771875,-20.279445,-156.160882,67.4586355164657,24004.1363204397,5971.61158098238,-18481.0933995958,30877.3301729434,308.773301729434,376.2319372459,292.483924587085,72.7624759332902,-225.18713675074,0,normal,,normal_semisynthetic
3741,2026-03-21 18:37:10,2026-03,segment_6,200_stab,447.20534375,-21.558148,-156.43271,87.1192047228437,23720.7985322276,6085.39093275456,-19655.6129753536,31401.4551772346,314.014551772346,401.133756495189,303.018219015416,77.7370255875059,-251.088041127957,0,normal,,normal_semisynthetic
3742,2026-03-21 18:37:20,2026-03,segment_6,200_stab,447.63925,-22.202307,-156.57094,70.2033263333242,23570.401361806,6142.46784225694,-20241.0455050663,31670.0750660297,316.700750660297,386.904076993621,287.9527239593,75.0407394367239,-247.278953781948,0,normal,,normal_semisynthetic
3743,2026-03-21 18:37:40,2026-03,segment_6,200_stab,448.52275,-23.479807,-156.847808,50.1538813154722,23257.5622406631,6255.05439811512,-21388.9620687689,32210.6753310285,322.106753310285,372.260634625757,268.788989693028,72.2900248421031,-247.193469614594,0,normal,,normal_semisynthetic
3744,2026-03-21 18:38:00,2026-03,segment_6,200_stab,449.4385,-24.761025,-157.129376,57.4739301158477,22925.2125902846,6367.00696825804,-22521.8355657341,32761.8257625175,327.618257625175,385.092187741023,269.469727811115,74.8396826398485,-264.728314985266,0,normal,,normal_semisynthetic
3745,2026-03-21 18:38:20,2026-03,segment_6,200_stab,450.38021875,-26.038771,-157.414413,74.5793617235732,22576.2570534919,6477.55093406847,-23632.4245288378,33318.7265326874,333.187265326874,407.766627050447,276.296399896762,79.2746113312973,-289.222159487233,0,normal,,normal_semisynthetic
3746,2026-03-21 18:38:40,2026-03,segment_6,200_stab,451.3499375,-27.317599,-157.704259,40.2154585292757,22210.5482956466,6586.97114054822,-24724.0331071733,33881.7717583403,338.817717583403,379.033176112678,248.467958634149,73.6880175621266,-276.586149678554,0,normal,,normal_semisynthetic
3747,2026-03-21 18:38:50,2026-03,segment_6,200_stab,451.84184375,-27.953449,-157.850193,54.629242627827,22022.9040054444,6640.89666209314,-25259.2078116691,34163.3925215676,341.633925215676,396.263167843503,255.44493863721,77.0281448770365,-292.983013860535,0,normal,,normal_semisynthetic
3748,2026-03-21 18:39:00,2026-03,segment_6,200_stab,452.33978125,-28.589063,-157.997336,44.485903489472,21831.638041158,6694.47335626679,-25789.0776083426,34445.7967968084,344.457967968084,388.943871457556,246.511406604326,75.5904820525771,-291.196738617395,0,normal,,normal_semisynthetic
3749,2026-03-21 18:39:20,2026-03,segment_6,200_stab,453.35678125,-29.86407,-158.296525,52.4882045860244,21437.31526245,6800.93123478348,-26836.4365100721,35014.3609948983,350.143609948983,402.631814535008,246.508715213648,78.2042340851988,-308.593469099099,0,normal,,normal_semisynthetic
3750,2026-03-21 18:39:40,2026-03,segment_6,200_stab,454.39815625,-31.140612,-158.601814,35.5294803090277,21029.017086969,6906.13562848092,-27864.1530788293,35585.4646697699,355.854646697699,391.384127006727,231.286104334186,75.956626926927,-306.461846957525,0,normal,,normal_semisynthetic
3751,2026-03-21 18:39:50,2026-03,segment_6,200_stab,454.928125,-31.780105,-158.757058,46.5372067955782,20819.6563166389,6958.31268240446,-28371.1173083499,35871.945888859,358.71945888859,405.256665684168,235.206211720783,78.6102489448416,-320.517443847036,0,normal,,normal_semisynthetic
3752,2026-03-21 18:40:10,2026-03,segment_6,200_stab,455.99971875,-33.0544,-159.071294,48.1930622518412,20393.3276415992,7061.2312306041,-29365.6907771697,36443.0047280684,364.430047280684,412.623109532526,230.901878919748,79.9502458494035,-332.490768323334,0,normal,,normal_semisynthetic
3753,2026-03-21 18:40:20,2026-03,segment_6,200_stab,456.5393125,-33.687285,-159.229912,47.2599759060861,20177.2183232666,7111.82348487453,-29851.9524459306,36726.5195380515,367.265195380515,414.525171286601,227.736387404571,80.2697855747888,-336.933253042615,0,normal,,normal_semisynthetic
3754,2026-03-21 18:40:30,2026-03,segment_6,200_stab,457.08828125,-34.325662,-159.391712,62.3196058310732,19956.3841299614,7162.50240762485,-30337.296040927,37012.2984878898,370.122984878898,432.442590709971,233.16548301337,83.6849161943601,-354.453504133668,0,normal,,normal_semisynthetic
3755,2026-03-21 18:40:50,2026-03,segment_6,200_stab,458.19434375,-35.596388,-159.719472,36.0831298044347,19508.4916892152,7262.32391740794,-31288.1872685057,37580.2243103819,375.802243103819,411.885372908253,213.816243030518,79.5962517465799,-342.92362318741,0,normal,,normal_semisynthetic
3756,2026-03-21 18:41:00,2026-03,segment_6,200_stab,458.751625,-36.22943,-159.885733,27.6791679314383,19281.3141640022,7311.52318666921,-31754.4207376494,37862.5234708915,378.625234708915,406.304402640353,206.908629308574,78.4602765062553,-340.758083885245,0,normal,,normal_semisynthetic
3757,2026-03-21 18:41:20,2026-03,segment_6,200_stab,459.8801875,-37.498312,-160.22535,6.67149592625438,18817.965579347,7409.06473934781,-32674.2026139775,38426.7300887883,384.267300887883,390.938796814137,191.446756075303,75.3769797228671,-332.414791142914,0,normal,,normal_semisynthetic
3758,2026-03-21 18:41:40,2026-03,segment_6,200_stab,461.0224375,-38.766596,-160.573888,10.7907692871141,18344.2136870521,7505.09364221425,-33574.2040043866,38987.9953434747,389.879953434747,400.670722721861,188.519293977641,77.1281330889076,-345.034425718434,0,normal,,normal_semisynthetic
3759,2026-03-21 18:42:00,2026-03,segment_6,200_stab,462.172,-40.029048,-160.930595,32.1032862713405,17861.9809886996,7599.16389272713,-34451.2191124294,39543.446423419,395.43446423419,427.537750505531,193.121031730772,82.1610084672659,-372.481360470848,0,normal,,normal_semisynthetic
3760,2026-03-21 18:42:10,2026-03,segment_6,200_stab,462.75521875,-40.664836,-161.11419,24.6348281276315,17615.011892457,7645.9386604811,-34885.8796517527,39821.773203209,398.21773203209,422.852560159722,187.047242671985,81.1893714755045,-370.44014712481,0,normal,,normal_semisynthetic
3761,2026-03-21 18:42:30,2026-03,segment_6,200_stab,463.9229375,-41.929643,-161.487863,30.3013013708008,17115.2582528901,7737.72210263721,-35736.7689043031,40372.2808387182,403.722808387182,434.024109757983,183.998391276534,83.1847464989151,-384.189820022301,0,normal,,normal_semisynthetic
3762,2026-03-21 18:42:40,2026-03,segment_6,200_stab,464.5093125,-42.561111,-161.678869,17.4236690815194,16861.4105824118,7782.87788693371,-36154.7580022581,40645.3795803832,406.453795803832,423.877464885352,175.842175564605,81.1651061518914,-377.046230684901,0,normal,,normal_semisynthetic
3763,2026-03-21 18:42:50,2026-03,segment_6,200_stab,465.09559375,-43.19037,-161.872321,-11.8519271590456,16605.4712646301,7827.40488442706,-36566.7841740239,40916.2516364201,409.162516364201,397.310589205156,161.244720821565,76.0067386967298,-355.075794689543,0,normal,,normal_semisynthetic
3764,2026-03-21 18:43:10,2026-03,segment_6,200_stab,466.2769375,-44.452739,-162.270343,-72.7530243557129,16082.6891844234,7915.21126026674,-37379.8277975286,41455.4578658868,414.554578658868,341.801554303155,132.602278290935,65.2611658553957,-308.197856169215,0,normal,,normal_semisynthetic
3765,2026-03-21 18:43:30,2026-03,segment_6,200_stab,467.46171875,-45.712837,-162.681883,-43.7574877926105,15547.7261049424,8000.63411816553,-38173.3375431595,41987.4461298976,419.874461298976,376.116973506365,139.274098010284,71.6684287333559,-341.950785502683,0,normal,,normal_semisynthetic
3766,2026-03-21 18:43:40,2026-03,segment_6,200_stab,468.05184375,-46.338797,-162.892007,-67.9311870271297,15276.8223675427,8042.15406829386,-38560.7434995203,42249.1240494217,422.491240494217,354.560053467087,128.205047496536,67.4907856813627,-323.606692080227,0,normal,,normal_semisynthetic
3767,2026-03-21 18:44:00,2026-03,segment_6,200_stab,469.23896875,-47.595671,-163.326229,-85.2165949736494,14721.9055234764,8123.48185960442,-39324.8264411542,42768.7670431635,427.687670431635,342.471075457985,117.885718153331,65.0488139186811,-314.893707127652,0,normal,,normal_semisynthetic
3768,2026-03-21 18:44:10,2026-03,segment_6,200_stab,469.83553125,-48.226518,-163.550758,-99.9210613406303,14437.5973089833,8163.17907869622,-39701.2665292709,43026.4136636489,430.264136636489,330.343075295858,110.84726540809,62.6742842693767,-304.813656581845,0,normal,,normal_semisynthetic
3769,2026-03-21 18:44:30,2026-03,segment_6,200_stab,471.02071875,-49.479287,-164.010757,-63.7096022888055,13860.8427859185,8239.51758304659,-40434.4196563951,43531.0797670671,435.310797670671,371.601195381865,118.322489949908,70.3362884544479,-345.166689162986,0,normal,,normal_semisynthetic
3770,2026-03-21 18:44:40,2026-03,segment_6,200_stab,471.616,-50.108672,-164.249418,-55.6253908322986,13564.6900257512,8276.49503456235,-40795.325116722,43780.8147129641,437.808147129641,382.182756297343,118.412383514314,72.2493106975842,-356.121052094954,0,normal,,normal_semisynthetic
3771,2026-03-21 18:45:00,2026-03,segment_6,200_stab,472.79328125,-51.354676,-164.73807,4.86182771748997,12965.0511246801,8346.64979800878,-41494.578560993,44266.9082212728,442.669082212728,447.530909930218,131.074460816569,84.383209242896,-419.503128787479,0,normal,,normal_semisynthetic
3772,2026-03-21 18:45:10,2026-03,segment_6,200_stab,473.3871875,-51.984314,-164.993738,11.5190740033042,12654.99738738,8380.40561382797,-41839.9537382103,44507.9979997129,445.079979997129,456.599054000434,129.82520210172,85.972981203029,-429.228097305386,0,normal,,normal_semisynthetic
3773,2026-03-21 18:45:30,2026-03,segment_6,200_stab,474.558125,-53.228764,-165.517839,-85.0971815300188,12027.5502812103,8443.35184550231,-42506.044261583,44974.6145611237,449.746145611237,364.648964081219,97.5179841623201,68.457718512546,-344.634082102279,0,normal,,normal_semisynthetic
3774,2026-03-21 18:45:40,2026-03,segment_6,200_stab,475.14125,-53.8504,-165.789666,-68.1898621209667,11706.5495338181,8472.73157138337,-42830.2082580354,45202.4028309905,452.024028309905,383.834166188938,99.4056377060987,71.9458182390028,-363.690782896847,0,normal,,normal_semisynthetic
3775,2026-03-21 18:46:00,2026-03,segment_6,200_stab,476.30359375,-55.09429,-166.355507,-133.079612218438,11048.361517938,8526.86981136458,-43460.7653174809,45646.5981535553,456.465981535553,323.386369317115,78.2728541165257,60.409177933934,-307.900690791536,0,normal,,normal_semisynthetic
3776,2026-03-21 18:46:20,2026-03,segment_6,200_stab,477.45734375,-56.336691,-166.952663,-100.235821213289,10368.9120251911,8573.96359866561,-44065.070372727,46073.3937900257,460.733937900257,360.498116686968,81.1308425467777,67.0863914203497,-344.784127547508,0,normal,,normal_semisynthetic
3777,2026-03-21 18:46:40,2026-03,segment_6,200_stab,478.5986875,-57.574841,-167.583411,-136.767961093718,9668.799772827,8612.8870898179,-44640.1115459186,46480.1793445445,464.801793445445,328.033832351728,68.237547454606,60.7854444524061,-315.047555184079,0,normal,,normal_semisynthetic
3778,2026-03-21 18:47:00,2026-03,segment_6,200_stab,479.727875,-58.810449,-168.252769,-107.749324598656,8946.247061594,8642.52950842098,-45184.9083040463,46865.8147399155,468.658147399155,360.9088228005,68.8941291941815,66.5552315309737,-347.964335088636,0,normal,,normal_semisynthetic
3779,2026-03-21 18:47:10,2026-03,segment_6,200_stab,480.28471875,-59.424162,-168.601608,-115.0233954242,8578.20684320365,8653.40425749213,-45444.0482524276,47049.2142278416,470.492142278416,355.468746854216,64.8105284403545,65.3786639780567,-343.341310782482,0,normal,,normal_semisynthetic
3780,2026-03-21 18:47:20,2026-03,segment_6,200_stab,480.84453125,-60.044391,-168.966155,-90.5620124650174,8199.93613763826,8661.53804061718,-45697.8425583755,47228.7413380928,472.287413380928,381.725400915911,66.2758274080914,70.0067159832662,-369.351940732716,0,normal,,normal_semisynthetic
3781,2026-03-21 18:47:30,2026-03,segment_6,200_stab,481.395375,-60.658063,-169.339514,-89.3497959912399,7819.30397465089,8666.54631880083,-45940.6551732236,47400.3622084152,474.003622084152,384.653826092912,63.4536330758039,70.3290026747169,-372.808306989231,0,normal,,normal_semisynthetic
3782,2026-03-21 18:47:50,2026-03,segment_6,200_stab,482.48628125,-61.884205,-170.126693,-131.231512123616,7039.44591439229,8666.56412526682,-46399.8989705107,47724.3518237034,477.243518237034,346.012006113418,51.0375250723891,62.8344885682608,-336.409432768289,0,normal,,normal_semisynthetic
3783,2026-03-21 18:48:10,2026-03,segment_6,200_stab,483.5584375,-63.104664,-170.971321,-119.021045909135,6236.99596510286,8651.61383914883,-46820.7140382672,48020.0979147653,480.200979147653,361.179933238518,46.9111452101412,65.072530971837,-352.158848166808,0,normal,,normal_semisynthetic
3784,2026-03-21 18:48:30,2026-03,segment_6,200_stab,484.6083125,-64.316388,-171.879313,-119.304946407667,5413.75730203767,8619.6032722992,-47200.2318643401,48285.2795036403,482.852795036403,363.547848628736,40.7610733620279,64.898417445038,-355.378345645999,0,normal,,normal_semisynthetic
3785,2026-03-21 18:48:40,2026-03,segment_6,200_stab,485.13165625,-64.927095,-172.366531,-138.524697665219,4988.62956703444,8596.10796589396,-47376.2527378349,48407.5285528771,484.075285528771,345.550587863551,35.6106566696388,61.3621527425959,-338.188965099687,0,normal,,normal_semisynthetic
3786,2026-03-21 18:48:50,2026-03,segment_6,200_stab,485.64303125,-65.528487,-172.867764,-140.613397400206,4563.19309854224,8567.62063607201,-47539.1760676778,48520.1001216186,485.201001216186,344.587603815981,32.4075954426088,60.8468625989701,-337.621124595499,0,normal,,normal_semisynthetic
3787,2026-03-21 18:49:10,2026-03,segment_6,200_stab,486.657,-66.735285,-173.944906,-150.94861159689,3688.85278936849,8492.61405452383,-47833.6359647513,48721.5440846149,487.215440846149,336.266829249259,25.4597602426957,58.614406702562,-330.138656307681,0,normal,,normal_semisynthetic
3788,2026-03-21 18:49:20,2026-03,segment_6,200_stab,487.15371875,-67.333904,-174.51858,-164.681639965236,3244.78128654071,8445.54641428517,-47962.9672722848,48808.8320839127,488.088320839127,323.406680873891,21.4998782236324,55.9600797108727,-317.801991732256,0,normal,,normal_semisynthetic
3789,2026-03-21 18:49:40,2026-03,segment_6,200_stab,488.13078125,-68.526748,-175.751402,-158.488830338041,2339.01462090742,8329.27991772149,-48185.9697687946,48956.466129652,489.56466129652,331.075830958479,15.8179556340959,56.32807038691,-325.86522767993,0,normal,,normal_semisynthetic
3790,2026-03-21 18:50:00,2026-03,segment_6,200_stab,489.07946875,-69.7057,-177.10604,-146.376230668452,1415.91928123579,8180.23801973564,-48358.7767401623,49066.2043495864,490.662043495864,344.285812827411,9.93516672219172,57.3987723949574,-339.321962601871,0,normal,,normal_semisynthetic
3791,2026-03-21 18:50:10,2026-03,segment_6,200_stab,489.549125,-70.2974,-177.845415,-132.845169387427,941.953704889333,8090.52957769171,-48426.8338206615,49107.048165448,491.07048165448,358.225312267053,6.87134887314419,59.0186662128402,-353.263295506268,0,normal,,normal_semisynthetic
3792,2026-03-21 18:50:20,2026-03,segment_6,200_stab,490.0075,-70.880247,-178.61793,-147.770416103915,467.968199838498,7991.09354311564,-48481.2180388374,49137.6136252075,491.376136252075,343.605720148159,3.27237198652758,55.8795034817273,-339.015727645123,0,normal,,normal_semisynthetic
3793,2026-03-21 18:50:40,2026-03,segment_6,200_stab,490.906875,-72.039665,179.695731,-131.452741423311,-496.342042386569,7755.83991273532,-48550.6637809659,49168.7539169686,491.687539169686,360.234797746375,-3.63644918791491,56.8231488443977,-355.70636134329,0,normal,,normal_semisynthetic
3794,2026-03-21 18:50:50,2026-03,segment_6,200_stab,491.34834375,-72.616659,178.771019,-142.511451499942,-987.116566964383,7617.36452544562,-48565.2740107692,49168.9381741297,491.689381741297,349.177930241354,-7.01010297474613,54.0954447596448,-344.89095128776,0,normal,,normal_semisynthetic
3795,2026-03-21 18:51:10,2026-03,segment_6,200_stab,492.20553125,-73.751857,176.751755,-126.490828013977,-1974.41771469406,7294.85148625006,-48553.3632038276,49137.9920420172,491.379920420172,364.889092406195,-14.6616387444035,54.1701365367085,-360.547753305911,0,normal,,normal_semisynthetic
3796,2026-03-21 18:51:30,2026-03,segment_6,200_stab,493.03340625,-74.866482,174.45367,-147.55926580368,-2972.63674558452,6899.09452093067,-48486.3103650995,49064.8180191335,490.648180191335,343.088914387655,-20.7863547667441,48.2423647942784,-339.043662188613,0,normal,,normal_semisynthetic
3797,2026-03-21 18:51:50,2026-03,segment_6,200_stab,493.82728125,-75.950501,171.831348,-172.103198646674,-3971.3799150529,6416.83607129049,-48364.4521751183,48949.6463500484,489.496463500484,317.39326485381,-25.7507322565619,41.6072577140605,-313.598820897541,0,normal,,normal_semisynthetic
3798,2026-03-21 18:52:00,2026-03,segment_6,200_stab,494.21659375,-76.486569,170.357209,-140.003474888914,-4475.37073487884,6133.64864001228,-48281.980015043,48875.3535335219,488.753535335219,348.750060446305,-31.9340056177421,43.7666467720492,-344.516044004976,0,normal,,normal_semisynthetic
3799,2026-03-21 18:52:20,2026-03,segment_6,200_stab,494.96884375,-77.527415,167.064676,-133.303779586769,-5471.70307772307,5475.01980837657,-48075.8475380499,48694.9945371667,486.949945371667,353.646165784898,-39.7381051613684,39.7621928338222,-349.149626368968,0,normal,,normal_semisynthetic
3800,2026-03-21 18:52:30,2026-03,segment_6,200_stab,495.33028125,-78.027979,165.230169,-145.923992828021,-5957.99903255789,5094.67845564437,-47953.032691028,48589.5754797793,485.895754797793,339.971761969772,-41.6869546381578,35.6464693122427,-335.517996500037,0,normal,,normal_semisynthetic
3801,2026-03-21 18:52:50,2026-03,segment_6,200_stab,496.033125,-78.99581,161.063043,-142.473367691054,-6905.312931696,4202.06146002706,-47665.1719715599,48345.7266599322,483.457266599322,340.983898908268,-48.7033847519521,29.637268877369,-336.183925733932,0,normal,,normal_semisynthetic
3802,2026-03-21 18:53:00,2026-03,segment_6,200_stab,496.3745625,-79.4596,158.69111,-145.93526652824,-7358.07961509959,3679.36761562964,-47499.9020845034,48207.0511409949,482.070511409949,336.13524488171,-51.3059777509878,25.6552745960801,-331.204478206593,0,normal,,normal_semisynthetic
3803,2026-03-21 18:53:20,2026-03,segment_6,200_stab,497.02784375,-80.323407,153.34523,-117.680077251824,-8180.15549881656,2472.4308526555,-47131.9441395783,47900.3968322008,479.003968322008,361.323891070184,-61.7048252177447,18.6501239063412,-355.527272767117,0,normal,,normal_semisynthetic
3804,2026-03-21 18:53:30,2026-03,segment_6,200_stab,497.34009375,-80.719025,150.338785,-134.249718947616,-8534.59584165126,1780.82198115022,-46929.7944499219,47732.7587744602,477.327587744602,343.077868796986,-61.3421689333406,12.7996081870454,-337.306585170069,0,normal,,normal_semisynthetic
