sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,Bx_teaching_mGs,By_teaching_mGs,Bz_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
6021,2026-05-11 15:52:10,2026-05,segment_9,200_stab,481.16221875,-5.498173,69.759318,-126.200091870536,27886.6079314293,-2785.54103176186,-15102.4322195636,31835.6027068343,318.356027068343,192.155935197807,168.320269476413,-16.8131964366786,-91.1564958777661,0,normal,NaN,normal_semisynthetic
6022,2026-05-11 15:52:20,2026-05,segment_9,200_stab,481.02909375,-4.864251,69.635623,-111.854710120008,28115.063856231,-2694.82045206025,-14374.0073034607,31691.1810898353,316.911810898353,205.057100778345,181.91791168067,-17.4367773624854,-93.0067029013254,0,normal,NaN,normal_semisynthetic
6023,2026-05-11 15:52:30,2026-05,segment_9,200_stab,480.90090625,-4.228949,69.511819,-150.678151832333,28335.559078967,-2604.66477628848,-13635.4776597649,31553.3585839038,315.533585839038,164.855434006705,148.043539560593,-13.6084766062292,-71.2406757433417,0,normal,NaN,normal_semisynthetic
6024,2026-05-11 15:52:50,2026-05,segment_9,200_stab,480.66065625,-2.959611,69.264847,-121.018150119346,28749.7689913938,-2426.92599722815,-12135.830256406,31300.4402982902,313.004402982902,191.986252863556,176.341302766021,-14.8859384642725,-74.4370543708562,0,normal,NaN,normal_semisynthetic
6025,2026-05-11 15:53:10,2026-05,segment_9,200_stab,480.44121875,-1.686887,69.017607,-150.818097037895,29128.3194505356,-2252.08350460406,-10602.5827514177,31079.6659429412,310.796659429412,159.978562391517,149.934258596364,-11.592308685481,-54.5754239869535,0,normal,NaN,normal_semisynthetic
6026,2026-05-11 15:53:20,2026-05,segment_9,200_stab,480.338875,-1.045743,68.893155,-116.407172728811,29304.5474745388,-2165.34265571593,-9819.99661892461,30981.8905991848,309.818905991848,193.411733263037,182.940524607257,-13.5176604155146,-61.3036367365311,0,normal,NaN,normal_semisynthetic
6027,2026-05-11 15:53:40,2026-05,segment_9,200_stab,480.15271875,0.222067,68.647138,-139.990162654944,29623.5639485019,-1996.56066947309,-8254.4698925928,30816.8471574492,308.168471574492,168.178308919548,161.666145260575,-10.8959295975902,-45.0475280767978,0,normal,NaN,normal_semisynthetic
6028,2026-05-11 15:53:50,2026-05,segment_9,200_stab,480.06765625,0.856921,68.523949,-115.763252810343,29768.2813985378,-1913.44735324185,-7462.39577039699,30748.9708580661,307.489708580661,191.726455770318,185.611645777015,-11.9307563506282,-46.5296448202368,0,normal,NaN,normal_semisynthetic
6029,2026-05-11 15:54:00,2026-05,segment_9,200_stab,479.9878125,1.493694,68.400363,-123.287337673813,29903.1656347669,-1831.04503094769,-6663.05559104092,30691.1770822653,306.911770822652,183.624433148839,178.90978323581,-10.955089958803,-39.8648706976796,0,normal,NaN,normal_semisynthetic
6030,2026-05-11 15:54:20,2026-05,segment_9,200_stab,479.8445625,2.767264,68.153015,-92.4640502901552,30141.573108252,-1669.17950544643,-5051.49546637667,30607.4859488382,306.074859488382,213.610809198227,210.359185753563,-11.6492672887772,-35.2545790934147,0,normal,NaN,normal_semisynthetic
6031,2026-05-11 15:54:30,2026-05,segment_9,200_stab,479.78121875,3.403419,68.02934,-125.750701248512,30244.7794579806,-1589.81616295112,-4241.00004035576,30582.0254600013,305.820254600013,180.069553351501,178.083820358346,-9.3609720764909,-24.9713670544609,0,normal,NaN,normal_semisynthetic
6032,2026-05-11 15:54:40,2026-05,segment_9,200_stab,479.72334375,4.039578,67.905557,-144.195131590847,30337.2857124743,-1511.45430383652,-3427.43380312332,30567.6741180561,305.676741180561,161.481609589714,160.26452351308,-7.98464655381319,-18.1063016163084,0,normal,NaN,normal_semisynthetic
6033,2026-05-11 15:55:00,2026-05,segment_9,200_stab,479.62409375,5.309944,67.657956,-115.481212658378,30489.7125494949,-1357.98438950063,-1795.44871643508,30572.7056219482,305.727056219482,190.245843561104,189.729399669162,-8.45037691194359,-11.172601465265,0,normal,NaN,normal_semisynthetic
6034,2026-05-11 15:55:10,2026-05,segment_9,200_stab,479.5823125,5.949872,67.532984,-131.814778941094,30550.0852486476,-1282.19887723938,-970.576395555752,30592.380770382,305.92380770382,174.109028762726,173.868314178743,-7.29732029920792,-5.52379740689691,0,normal,NaN,normal_semisynthetic
6035,2026-05-11 15:55:30,2026-05,segment_9,200_stab,479.51553125,7.220783,67.284167,-121.479666083797,30637.221798911,-1134.69792460888,670.87406952778,30665.5665356592,306.655665356592,185.175999272795,185.004837753722,-6.85194652503424,4.05111629248896,0,normal,NaN,normal_semisynthetic
6036,2026-05-11 15:55:40,2026-05,segment_9,200_stab,479.49025,7.854292,67.159796,-103.84353733729,30664.3556020239,-1062.65646644074,1489.78338691216,30718.9094499294,307.189094499294,203.345557162004,202.98443488272,-7.03431453490921,9.8617053237561,0,normal,NaN,normal_semisynthetic
6037,2026-05-11 15:56:00,2026-05,segment_9,200_stab,479.45534375,9.130109,66.908527,-116.77475320948,30686.1264817434,-920.517585790025,3138.10571381794,30859.8998467331,308.598998467331,191.824245257851,190.744075045031,-5.72191070022037,19.5063743914322,0,normal,NaN,normal_semisynthetic
6038,2026-05-11 15:56:10,2026-05,segment_9,200_stab,479.44590625,9.763452,66.783343,-128.091067651878,30680.6696848255,-851.391529383459,3955.04008359176,30946.2550546669,309.462550546669,181.371482894791,179.814925816133,-4.98988145530246,23.1799125161414,0,normal,NaN,normal_semisynthetic
6039,2026-05-11 15:56:30,2026-05,segment_9,200_stab,479.44253125,11.034598,66.531091,-96.0839091893421,30637.387763041,-715.441680894338,5589.78593511341,31151.3577961232,311.513577961232,215.42966877189,211.875268520375,-4.94769330278928,38.6566049668986,0,normal,NaN,normal_semisynthetic
6040,2026-05-11 15:56:40,2026-05,segment_9,200_stab,479.448625,11.67483,66.403482,-145.681962073662,30599.3767631043,-648.337953626822,6409.80343357316,31270.2379340095,312.702379340095,167.020417266434,163.43721739028,-3.46289899593779,34.2360056975089,0,normal,NaN,normal_semisynthetic
6041,2026-05-11 15:57:00,2026-05,segment_9,200_stab,479.47590625,12.945576,66.148983,-136.879277739165,30492.1810964468,-517.752453653975,8028.60111825692,31535.6879033556,315.356879033556,178.477601294391,172.571829002307,-2.93024259612279,45.4382182411023,0,normal,NaN,normal_semisynthetic
6042,2026-05-11 15:57:10,2026-05,segment_9,200_stab,479.49696875,13.579937,66.021279,-121.818903292357,30423.0688048454,-453.808436592842,8831.49956479378,31682.2417477747,316.822417477747,195.00351418539,187.25333189737,-2.79318113304901,54.3576892182035,0,normal,NaN,normal_semisynthetic
6043,2026-05-11 15:57:30,2026-05,segment_9,200_stab,479.5538125,14.850295,65.764095,-116.812400441205,30254.019751039,-328.10904286563,10426.8964221096,32002.0864263202,320.020864263202,203.208463821997,192.108501806703,-2.08344336299254,66.2092332400341,0,normal,NaN,normal_semisynthetic
6044,2026-05-11 15:57:40,2026-05,segment_9,200_stab,479.5893125,15.483745,65.635079,-132.474075268437,30154.7185575824,-266.544328594867,11215.4199653131,32173.9606229083,321.739606229083,189.265530960646,177.387200962323,-1.56796530173339,65.9754774850514,0,normal,NaN,normal_semisynthetic
6045,2026-05-11 15:58:00,2026-05,segment_9,200_stab,479.6748125,16.758142,65.373831,-112.18466594478,29925.4391039046,-144.775358383286,12785.7543133944,32542.7162177404,325.427162177404,213.242496232624,196.092277383264,-0.948668777617125,83.7811492981328,0,normal,NaN,normal_semisynthetic
6046,2026-05-11 15:58:20,2026-05,segment_9,200_stab,479.7779375,18.024458,65.111812,-124.103307176304,29659.6830129216,-26.3272308029531,14322.4618334765,32936.7636922856,329.367636922856,205.264329746551,184.841322329688,-0.164073235468385,89.258633787924,0,normal,NaN,normal_semisynthetic
6047,2026-05-11 15:58:30,2026-05,segment_9,200_stab,479.83628125,18.65944,64.979442,-146.531688109981,29512.6400290491,32.1934181901033,15083.2695679461,33143.6566896252,331.436566896252,184.90487878627,164.647829246383,0.179603600891151,84.1479308477971,0,normal,NaN,normal_semisynthetic
6048,2026-05-11 15:58:50,2026-05,segment_9,200_stab,479.96609375,19.932211,64.711993,-113.563626976422,29191.1690775141,147.901350400304,16586.949321808,33574.8881565627,335.748881565627,222.185254589205,193.17554545528,0.978752305578584,109.765832747943,0,normal,NaN,normal_semisynthetic
6049,2026-05-11 15:59:00,2026-05,segment_9,200_stab,480.037,20.566183,64.577657,-111.606929151835,29018.1490044971,204.808486663847,17324.7018288422,33797.0444213942,337.970444213942,226.363515062108,194.355758667935,1.3717521679627,116.036194008052,0,normal,NaN,normal_semisynthetic
6050,2026-05-11 15:59:20,2026-05,segment_9,200_stab,480.1906875,21.833227,64.306764,-119.58238561675,28647.7486370847,317.250477082186,18775.2843847544,34253.5465837802,342.535465837802,222.953080221053,186.465474003236,2.06495321277374,122.206542185894,0,normal,NaN,normal_semisynthetic
6051,2026-05-11 15:59:30,2026-05,segment_9,200_stab,480.27328125,22.466224,64.170161,-110.269460096831,28450.8687689029,372.839721046237,19487.496870572,34487.0044718801,344.870044718801,234.60058462197,193.53929250741,2.5362717889592,132.565243884337,0,normal,NaN,normal_semisynthetic
6052,2026-05-11 15:59:50,2026-05,segment_9,200_stab,480.450375,23.738237,63.89293,-123.286341482605,28032.5843289941,483.50860176971,20892.2481884334,34964.9195494176,349.649195494176,226.362854011571,181.482922763849,3.13023420177035,135.256393768268,0,normal,NaN,normal_semisynthetic
6053,2026-05-11 16:00:10,2026-05,segment_9,200_stab,480.640625,25.003328,63.613336,-107.623498667081,27588.1970144784,592.367949354013,22252.7443772198,35449.1769525751,354.491769525751,246.86827085867,192.124361651163,4.12525378416433,154.968238997865,0,normal,NaN,normal_semisynthetic
6054,2026-05-11 16:00:20,2026-05,segment_9,200_stab,480.74165625,25.64136,63.470763,-118.179814861524,27353.9718738635,646.869070053149,22924.4935789806,35695.8067946731,356.958067946731,238.778253085207,182.977615733782,4.32707033099454,153.347718434785,0,normal,NaN,normal_semisynthetic
6055,2026-05-11 16:00:40,2026-05,segment_9,200_stab,480.95184375,26.908819,63.184209,-117.027846449214,26869.8662027741,754.431599066205,24229.3202237439,36188.6561687137,361.886561687137,244.858715237923,181.806168384727,5.10461486110521,163.939776968099,0,normal,NaN,normal_semisynthetic
6056,2026-05-11 16:00:50,2026-05,segment_9,200_stab,481.0605625,27.537547,63.040345,-125.156831739959,26620.9500695504,807.46904142977,24861.6244578933,36433.8765374161,364.338765374161,239.181933634202,174.761812849525,5.30089095736462,163.212152432353,0,normal,NaN,normal_semisynthetic
6057,2026-05-11 16:01:00,2026-05,segment_9,200_stab,481.17253125,28.16865,62.894718,-137.460562562606,26365.5848168314,860.509047833695,25486.1326447521,36680.0694620502,366.800694620502,229.340132057896,164.849379850051,5.38028584900513,159.350653150748,0,normal,NaN,normal_semisynthetic
6058,2026-05-11 16:01:10,2026-05,segment_9,200_stab,481.28871875,28.807805,62.745943,-89.5270760088374,26101.6008888617,914.031502583205,26108.0675945815,36929.1242256349,369.291242256349,279.764166247512,197.738039109216,6.92443340063406,197.787028966734,0,normal,NaN,normal_semisynthetic
6059,2026-05-11 16:01:20,2026-05,segment_9,200_stab,481.4061875,29.43984,62.59751,-103.42546089947,25835.5168411317,966.770044242078,26712.5180248417,37174.8193538897,371.748193538897,268.322732639427,186.477206841869,6.97801319854515,192.807280752946,0,normal,NaN,normal_semisynthetic
6060,2026-05-11 16:01:30,2026-05,segment_9,200_stab,481.52521875,30.067285,62.448796,-116.477972018372,25566.6634417898,1018.94321092972,27302.083227015,37417.8603523466,374.178603523466,257.700631505093,176.08022619108,7.01756611553418,188.03223975807,0,normal,NaN,normal_semisynthetic
6061,2026-05-11 16:01:50,2026-05,segment_9,200_stab,481.77259375,31.334275,62.144176,-116.936791029311,25010.5255137359,1123.73317036246,28460.3187920757,37904.8665537551,379.048665537551,262.111874508241,172.947600687228,7.77060663999656,196.802895931949,0,normal,NaN,normal_semisynthetic
6062,2026-05-11 16:02:00,2026-05,segment_9,200_stab,481.8993125,31.96686,61.989807,-127.681708343571,24726.7393010064,1175.75969619116,29022.2915949124,38145.6086167627,381.456086167627,253.774377824056,164.501579848251,7.82207169294957,193.078948261706,0,normal,NaN,normal_semisynthetic
6063,2026-05-11 16:02:10,2026-05,segment_9,200_stab,482.02771875,32.597935,61.834215,-108.372072812757,24439.9090535864,1227.45461906205,29572.0098769346,38383.8451376481,383.838451376481,275.466378563724,175.396008796808,8.80897881782813,212.227160630656,0,normal,NaN,normal_semisynthetic
6064,2026-05-11 16:02:30,2026-05,segment_9,200_stab,482.28934375,33.857722,61.518606,-92.172005000304,23857.198763877,1329.97522151337,30636.6054202898,38852.7522657984,388.527522657984,296.35551765768,181.974559772816,10.1445965152498,233.685557112938,0,normal,NaN,normal_semisynthetic
6065,2026-05-11 16:02:50,2026-05,segment_9,200_stab,482.55859375,35.124251,61.194131,-129.223735449311,23259.4030603267,1432.01255758441,31662.6655771188,39313.8001487554,393.138001487554,263.914266038243,156.140802057471,9.61312673062466,212.552058437022,0,normal,NaN,normal_semisynthetic
6066,2026-05-11 16:03:00,2026-05,segment_9,200_stab,482.6945625,35.754363,61.029838,-85.2579501590251,22958.1176979443,1482.3347145316,32156.58630051,39538.8230343382,395.388230343382,310.130280184357,180.076363628361,11.6269743271173,252.226301994084,0,normal,NaN,normal_semisynthetic
6067,2026-05-11 16:03:10,2026-05,segment_9,200_stab,482.83175,36.384817,60.863454,-108.383383403603,22654.3999650692,1532.35394158658,32639.7692634874,39760.8410870963,397.608410870963,289.22502746736,164.790765814059,11.146522526379,237.425514744056,0,normal,NaN,normal_semisynthetic
6068,2026-05-11 16:03:30,2026-05,segment_9,200_stab,483.108,37.641388,60.525531,-135.442730241159,22043.1720525912,1630.94145099707,33570.0396721227,40193.3945785201,401.933945785201,266.491215544042,146.151171761959,10.8135074012794,222.57688786671,0,normal,NaN,normal_semisynthetic
6069,2026-05-11 16:03:50,2026-05,segment_9,200_stab,483.38875,38.905123,60.176624,-100.548809414456,21421.9994440048,1728.37675082546,34461.7901885314,40614.0902812078,406.140902812078,305.592093397622,161.185283470085,13.0048036483762,259.300418476091,0,normal,NaN,normal_semisynthetic
6070,2026-05-11 16:04:10,2026-05,segment_9,200_stab,483.67003125,40.163507,59.819426,-127.314437128738,20798.6711473298,1823.38993022509,35306.4475671572,41017.7365556029,410.177365556029,282.86292842729,143.42997742342,12.5743022077568,243.477236674741,0,normal,NaN,normal_semisynthetic
6071,2026-05-11 16:04:20,2026-05,segment_9,200_stab,483.81084375,40.792239,59.637046,-94.2059152476181,20485.9368926005,1870.0089079597,35712.414553641,41213.4334523899,412.134334523899,317.928419276281,158.032490575726,14.4256114168939,275.49249253146,0,normal,NaN,normal_semisynthetic
6072,2026-05-11 16:04:30,2026-05,segment_9,200_stab,483.95175,41.421392,59.451784,-121.334015490287,20172.3783272929,1916.03303674823,36108.0334718494,41405.145950492,414.05145950492,292.717444014634,142.610462736243,13.5455697665008,255.269025712709,0,normal,NaN,normal_semisynthetic
6073,2026-05-11 16:04:50,2026-05,segment_9,200_stab,484.2316875,42.673772,59.074327,-92.9177686517796,19547.0984774916,2005.60590392177,36864.2214235326,41774.1826382497,417.741826382497,324.824057730717,151.992629019319,15.5950160308834,286.645608163531,0,normal,NaN,normal_semisynthetic
6074,2026-05-11 16:05:00,2026-05,segment_9,200_stab,484.37153125,43.301999,58.880384,-126.971304418443,19233.2277151573,2049.42273299976,37228.0025000507,41952.8467690264,419.528467690264,292.557163271821,134.122448755054,14.2915999100651,259.608575924628,0,normal,NaN,normal_semisynthetic
6075,2026-05-11 16:05:10,2026-05,segment_9,200_stab,484.51084375,43.930612,58.68306,-112.716932161686,18919.244154053,2092.45825042028,37581.7290748067,42127.2185308096,421.272185308096,308.555253146411,138.571507279153,15.3259343406339,275.262415435191,0,normal,NaN,normal_semisynthetic
6076,2026-05-11 16:05:20,2026-05,segment_9,200_stab,484.64909375,44.557596,58.48286,-90.3041681065149,18606.3145820319,2134.52908198263,37924.3895787064,42296.6958714845,422.966958714845,332.66279060833,146.338346394762,16.7880347723733,298.274676293932,0,normal,NaN,normal_semisynthetic
6077,2026-05-11 16:05:40,2026-05,segment_9,200_stab,484.922625,45.810649,58.071977,-84.9738438618742,17982.2507266452,2215.86488611095,38579.2232539727,42621.9176629736,426.219176629736,341.245332767861,143.971915615142,17.7409556371612,308.878168770529,0,normal,NaN,normal_semisynthetic
6078,2026-05-11 16:05:50,2026-05,segment_9,200_stab,485.05759375,46.436697,57.860992,-87.9918958443271,17671.4244896708,2255.03463039267,38891.6180138218,42777.5919893984,427.775919893984,339.784024049656,140.364790175148,17.9118249871579,308.917586427341,0,normal,NaN,normal_semisynthetic
6079,2026-05-11 16:06:00,2026-05,segment_9,200_stab,485.19115625,47.062332,57.646107,-115.014137275834,17361.6394541638,2293.13758908811,39194.1112809847,42928.584458902,429.28584458902,314.271707313186,127.101141157814,16.7876084038294,286.932365093249,0,normal,NaN,normal_semisynthetic
6080,2026-05-11 16:06:20,2026-05,segment_9,200_stab,485.4531875,48.310696,57.204536,-113.531790254503,16746.5592319497,2365.86378654322,39769.1639865255,43216.0960957006,432.160960957006,318.629170702503,123.471177692224,17.4433436706548,293.215187982218,0,normal,NaN,normal_semisynthetic
6081,2026-05-11 16:06:30,2026-05,segment_9,200_stab,485.58159375,48.934576,56.977043,-132.28583110328,16440.9595020716,2400.46456253375,40042.5280189357,43352.8710653861,433.528710653861,301.242879550581,114.242075813357,16.679930055524,278.24054436247,0,normal,NaN,normal_semisynthetic
6082,2026-05-11 16:06:50,2026-05,segment_9,200_stab,485.83303125,50.184306,56.506572,-121.201785884688,15833.0379893681,2466.03804786586,40562.5855424905,43612.9542856036,436.129542856036,314.927756971349,114.329864181656,17.8071823783045,292.901141211424,0,normal,NaN,normal_semisynthetic
6083,2026-05-11 16:07:00,2026-05,segment_9,200_stab,485.95509375,50.806943,56.264333,-119.666581852401,15532.526118389,2496.75226351108,40808.216074813,43735.6106473022,437.356106473022,317.68952462062,112.826156207167,18.1360687081025,296.425328777766,0,normal,NaN,normal_semisynthetic
6084,2026-05-11 16:07:20,2026-05,segment_9,200_stab,486.19228125,52.052786,55.762594,-126.787607760161,14936.5645736257,2554.06795839132,41273.4062222101,43967.2410503745,439.672410503745,367.884802743585,124.977937677268,21.3705196100426,345.344819094221,1,magnetic_step,NaN,injected_anomaly
6085,2026-05-11 16:07:40,2026-05,segment_9,200_stab,486.41840625,53.294781,55.237803,-101.461567353034,14350.3222375847,2605.39823525317,41703.0941611858,44179.9491953477,441.799491953477,395.337924600443,128.411795714598,23.3140315876848,373.174143369911,1,magnetic_step,NaN,injected_anomaly
6086,2026-05-11 16:07:50,2026-05,segment_9,200_stab,486.5273125,53.916246,54.965163,-88.3514516554549,14060.225641258,2628.78865027016,41905.6559416833,44279.6169219384,442.796169219384,409.444717563929,130.012080427862,24.3078802678587,387.493177540854,1,magnetic_step,NaN,injected_anomaly
6087,2026-05-11 16:08:10,2026-05,segment_9,200_stab,486.7355,55.156284,54.399227,-97.3646988618989,13488.4226112717,2670.6530231961,42285.6949549693,44465.1541089794,444.651541089794,402.286842227895,122.032972732417,24.1620341347469,382.568756045566,1,magnetic_step,NaN,injected_anomaly
6088,2026-05-11 16:08:30,2026-05,segment_9,200_stab,486.93015625,56.393395,53.802726,-94.2884173854488,12928.0606063953,2705.71902390512,42633.7079180953,44632.8210773687,446.328210773687,407.039793388239,117.900571622304,24.6754582361679,388.808398023383,1,magnetic_step,NaN,injected_anomaly
6089,2026-05-11 16:08:40,2026-05,segment_9,200_stab,487.022125,57.011271,53.491706,-98.822752920367,12652.2360983964,2720.60598180649,42796.2380259134,44710.1639939784,447.101639939784,403.278887019417,114.121247525627,24.539452651282,386.015565544176,1,magnetic_step,NaN,injected_anomaly
6090,2026-05-11 16:08:50,2026-05,segment_9,200_stab,487.11028125,57.627856,53.171937,-58.2731718038585,12379.8199578464,2733.65103042762,42951.1283427176,44783.1688925365,447.831688925365,444.558517121506,122.893366833821,27.1367095823609,426.3720142394,1,magnetic_step,NaN,injected_anomaly
6091,2026-05-11 16:09:10,2026-05,segment_9,200_stab,487.2756875,58.86561,52.499328,-105.260161795994,11841.9281403112,2754.16984336334,43240.6637801082,44917.3876995395,449.173876995395,398.913715199401,105.168795237491,24.4599292339854,384.022640666344,1,magnetic_step,NaN,injected_anomaly
6092,2026-05-11 16:09:30,2026-05,segment_9,200_stab,487.4235,60.092216,51.787984,-52.9622514399973,11321.3733270562,2766.67943063527,43500.4602143327,45034.6316509996,450.346316509996,452.384065069999,113.726008187635,27.7919823409625,436.972931780131,1,magnetic_step,NaN,injected_anomaly
6093,2026-05-11 16:09:50,2026-05,segment_9,200_stab,487.55403125,61.316541,51.02747,-84.5774571314053,10814.9790613721,2770.93972233807,43734.1432595517,45136.6499165561,451.366499165561,421.789042034155,101.062876096225,25.8936366163645,408.683019757402,1,magnetic_step,NaN,injected_anomaly
6094,2026-05-11 16:10:00,2026-05,segment_9,200_stab,487.6124375,61.927201,50.627125,-87.2265219190552,10567.5666202894,2769.83845320082,43841.5509738171,45182.1542328483,451.821542328483,419.595020409428,98.1382673536766,25.7227757736409,407.145183490736,1,magnetic_step,NaN,injected_anomaly
6095,2026-05-11 16:10:20,2026-05,segment_9,200_stab,487.71503125,63.145461,49.781616,-109.685409987417,10084.6971028421,2760.8890794115,44038.5177125437,45262.7293309066,452.627293309066,397.941883321649,88.6628671570871,24.273246800276,387.178832038683,1,magnetic_step,NaN,injected_anomaly
6096,2026-05-11 16:10:30,2026-05,segment_9,200_stab,487.7594375,63.759543,49.329444,-81.2566545285906,9846.88421880302,2752.81843907533,44129.4285495233,45298.4061781925,452.984061781925,426.727407253334,92.7612189198056,25.9325476160199,415.715214227009,1,magnetic_step,NaN,injected_anomaly
6097,2026-05-11 16:10:50,2026-05,segment_9,200_stab,487.8320625,64.971088,48.379651,-99.6221834732679,9389.07257948972,2729.49167756395,44293.2655954485,45359.6537225512,453.596537225512,408.974353752245,84.654303448103,24.6098019559806,399.359522964546,1,magnetic_step,NaN,injected_anomaly
6098,2026-05-11 16:11:00,2026-05,segment_9,200_stab,487.8605625,65.575062,47.874525,-69.6071763058758,9166.63508025844,2714.01223007232,44367.6279451946,45385.8950618231,453.858950618231,439.251774312355,88.7161246460534,26.2666338504686,429.396826269715,1,magnetic_step,NaN,injected_anomaly
6099,2026-05-11 16:11:20,2026-05,segment_9,200_stab,487.901375,66.777646,46.797342,-66.3730220002269,8735.53740756377,2675.05965448982,44502.1797168318,45430.2713782696,454.302713782696,442.929691782469,85.16851812902,26.0809216479751,433.881113795256,1,magnetic_step,NaN,injected_anomaly
6100,2026-05-11 16:11:40,2026-05,segment_9,200_stab,487.9200625,67.974316,45.61712,-62.3172886484725,8322.54446774251,2624.77884964765,44619.5359144719,45464.9006998801,454.649006998801,447.331718350329,81.8859837037342,25.8253469165848,439.014126619825,1,magnetic_step,NaN,injected_anomaly
6101,2026-05-11 16:11:50,2026-05,segment_9,200_stab,487.920875,68.567579,44.985867,-81.993433907215,8123.83382346309,2595.26098109092,44672.1050441971,45478.8854814077,454.788854814077,427.795420906862,76.4165364453919,24.4122245304984,420.20647115441,1,magnetic_step,NaN,injected_anomaly
6102,2026-05-11 16:12:10,2026-05,segment_9,200_stab,487.90503125,69.750739,43.620867,-60.0275814961243,7739.68094682338,2526.52528709112,44766.8556339432,45501.1797048741,455.011797048741,449.984215552617,76.5416255594529,24.9860884214341,442.722112829952,1,magnetic_step,NaN,injected_anomaly
6103,2026-05-11 16:12:20,2026-05,segment_9,200_stab,487.88821875,70.33849,42.883261,-73.5639706924254,7554.91783196101,2487.12820037814,44809.337955201,45509.7721167248,455.097721167248,436.533750474822,72.4674385812416,23.8567531922175,429.815124182728,1,magnetic_step,NaN,injected_anomaly
6104,2026-05-11 16:12:30,2026-05,segment_9,200_stab,487.86534375,70.923373,42.10464,-37.7446358844476,7375.08131990708,2444.18401292672,44848.8669141551,45516.8839382474,455.168839382474,472.424203498027,76.5466924980461,25.3684256390679,465.490789274019,1,magnetic_step,NaN,injected_anomaly
6105,2026-05-11 16:12:50,2026-05,segment_9,200_stab,487.801375,72.080475,40.413868,-55.7843437193623,7031.1544128989,2347.2492022026,44919.8140838864,45527.314971632,455.27314971632,454.488805996957,70.1904115340389,23.4320536572625,448.42426313328,1,magnetic_step,NaN,injected_anomaly
6106,2026-05-11 16:13:00,2026-05,segment_9,200_stab,487.75959375,72.660167,39.480215,-77.0681486913946,6864.75662026286,2292.11964013877,44952.1487569123,45531.0264958273,455.310264958273,433.242116266878,65.3203302168535,21.8102432573447,427.733911511374,1,magnetic_step,NaN,injected_anomaly
6107,2026-05-11 16:13:20,2026-05,segment_9,200_stab,487.65784375,73.794498,37.451492,-98.7830757180632,6550.42272902637,2169.81457982841,45010.2397279522,45536.1154865839,455.361154865839,411.578079147776,59.2059813536997,19.6118642824448,406.824952266064,1,magnetic_step,NaN,injected_anomaly
6108,2026-05-11 16:13:40,2026-05,segment_9,200_stab,487.5305625,74.907914,35.142437,-57.4294177961144,6256.00724893587,2028.26578365919,45061.9314964787,45539.3144324905,455.393144324905,452.963726528791,62.2263288761184,20.174454517076,448.215364451498,1,magnetic_step,NaN,injected_anomaly
6109,2026-05-11 16:13:50,2026-05,segment_9,200_stab,487.4569375,75.457136,33.860301,-64.8654808742563,6115.69739562565,1949.23223077164,45085.9903411391,45540.6168816984,455.406168816984,445.540687942727,59.8321281412335,19.0700594002526,441.092908454716,1,magnetic_step,NaN,injected_anomaly
6110,2026-05-11 16:14:00,2026-05,segment_9,200_stab,487.37703125,75.997234,32.489175,-43.5766959656746,5980.69203049828,1864.67191380625,45108.9956717512,45541.9275945131,455.419275945131,466.842579979456,61.307060220191,19.1144357087208,462.404668225322,1,magnetic_step,NaN,injected_anomaly
6111,2026-05-11 16:14:10,2026-05,segment_9,200_stab,487.29040625,76.530501,31.011477,-52.6950430655632,5850.08388665091,1773.69874843311,45131.2788912666,45543.4059232764,455.434059232764,457.739016167201,58.796912274903,17.8267545789724,453.596888051313,1,magnetic_step,NaN,injected_anomaly
6112,2026-05-11 16:14:30,2026-05,segment_9,200_stab,487.09584375,77.575629,27.676849,-19.6485316354368,5600.68424264951,1569.80568128674,45174.5792700106,45547.4979124576,455.474979124576,490.826447489139,60.3537861862704,16.9164538362819,486.807822079099,1,magnetic_step,NaN,injected_anomaly
6113,2026-05-11 16:14:40,2026-05,segment_9,200_stab,486.9889375,78.079328,25.811784,-16.8291769678042,5482.76771463002,1456.95305578501,45195.7243293569,45550.3781726846,455.503781726846,493.674604759041,59.4221890813796,15.7904446202483,489.830869471767,1,magnetic_step,NaN,injected_anomaly
6114,2026-05-11 16:15:00,2026-05,segment_9,200_stab,486.75478125,79.046695,21.596881,-38.7673598942297,5257.36109276215,1205.76815429826,45238.0804388321,45558.5079243367,455.585079243367,471.817719349138,54.4468252713972,12.4873005404316,468.499275170091,1,magnetic_step,NaN,injected_anomaly
6115,2026-05-11 16:15:10,2026-05,segment_9,200_stab,486.6275,79.506776,19.213159,-30.6374436755623,5148.75164890106,1066.30271221103,45259.6103115639,45564.0095971672,455.640095971672,480.00265229611,54.2404952798564,11.2331670223257,476.795900613402,1,magnetic_step,NaN,injected_anomaly
6116,2026-05-11 16:15:20,2026-05,segment_9,200_stab,486.49475,79.943833,16.648928,3.30021068997746,5042.96445863344,918.496731775533,45281.3472451444,45570.555571692,455.70555571692,514.005766406897,56.8813080947562,10.3600364453706,510.743687512456,1,magnetic_step,NaN,injected_anomaly
